"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","ProductDescription","PartnerCode","PartnerName","PartnerISO3","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","178","Congo","COG",2017,"Gross Exports",1.53358326
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","180","Dem.Rp.Congo","ZAR",2017,"Gross Exports",174.5141070717
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","184","Cook Is","COK",2017,"Gross Exports",393.13023474285
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","188","Costa Rica","CRI",2017,"Gross Exports",86.31543341421
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","191","Croatia","HRV",2017,"Gross Exports",259.70235678981
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","196","Cyprus","CYP",2017,"Gross Exports",57.80688740244
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","203","Czech Rep","CZE",2017,"Gross Exports",6673.66896841821
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","208","Denmark","DNK",2017,"Gross Exports",172.6661392434
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","214","Dominican Rp","DOM",2017,"Gross Exports",23.34573796698
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","218","Ecuador","ECU",2017,"Gross Exports",661.29873791949
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","233","Estonia","EST",2017,"Gross Exports",436.69933515945
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","242","Fiji","FJI",2017,"Gross Exports",11195.5036210251
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","246","Finland","FIN",2017,"Gross Exports",960.64958952171
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","251","France+Monac","FRA",2017,"Gross Exports",4925.29663777239
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","258","Fr.Polynesia","PYF",2017,"Gross Exports",821.32968468375
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","262","Djibouti","DJI",2017,"Gross Exports",38.85026472558
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","268","Georgia","GEO",2017,"Gross Exports",108.55239068421
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","270","Gambia","GMB",2017,"Gross Exports",7.6679163
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","276","Germany","DEU",2017,"Gross Exports",17665.1001986184
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","288","Ghana","GHA",2017,"Gross Exports",3734.59422341808
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","292","Gibraltar","GIB",2017,"Gross Exports",8.69004954279
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","296","Kiribati","KIR",2017,"Gross Exports",605.16882381186
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","300","Greece","GRC",2017,"Gross Exports",24.67995540318
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","316","Guam","GUM",2017,"Gross Exports",286.13136390102
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","320","Guatemala","GTM",2017,"Gross Exports",4.56394378176
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","324","Guinea","GIN",2017,"Gross Exports",388.81166428269
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","328","Guyana","GUY",2017,"Gross Exports",244.87337345724
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","344","Hong Kong","HKG",2017,"Gross Exports",10239.8205408909
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","348","Hungary","HUN",2017,"Gross Exports",1988.94937060017
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","352","Iceland","ISL",2017,"Gross Exports",20.7263777589
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","360","Indonesia","IDN",2017,"Gross Exports",37884.8771305765
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","364","Iran-Islam.R","IRN",2017,"Gross Exports",574.11452958849
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","368","Iraq","IRQ",2017,"Gross Exports",990.92712382389
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","372","Ireland","IRL",2017,"Gross Exports",769.38108533451
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","376","Israel","ISR",2017,"Gross Exports",1859.41679412753
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","381","Italy","ITA",2017,"Gross Exports",8217.09859973904
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","384","Cote Divoire","CIV",2017,"Gross Exports",3311.73087643035
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","388","Jamaica","JAM",2017,"Gross Exports",163.68624246447
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","392","Japan","JPN",2017,"Gross Exports",34033.2076275068
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","398","Kazakhstan","KAZ",2017,"Gross Exports",506.15378742159
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","400","Jordan","JOR",2017,"Gross Exports",1163.43913794966
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","404","Kenya","KEN",2017,"Gross Exports",8264.9479310343
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","410","Korea Rep.","KOR",2017,"Gross Exports",5558.06919347262
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","414","Kuwait","KWT",2017,"Gross Exports",62563.4124356578
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","417","Kyrgyzstan","KGZ",2017,"Gross Exports",108.59533101549
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","418","Lao P.Dem.R","LAO",2017,"Gross Exports",193.90013306136
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","422","Lebanon","LBN",2017,"Gross Exports",2491.96084592202
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","426","Lesotho","LSO",2017,"Gross Exports",2.1853561455
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","428","Latvia","LVA",2017,"Gross Exports",584.89255273977
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","430","Liberia","LBR",2017,"Gross Exports",20.45646710514
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","440","Lithuania","LTU",2017,"Gross Exports",73.20636370773
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","442","Luxemberg","LUX",2017,"Gross Exports",12.9894502122
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","446","Macau","MAC",2017,"Gross Exports",209.81182617549
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","450","Madagascar","MDG",2017,"Gross Exports",386.22067536492
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","454","Malawi","MWI",2017,"Gross Exports",73.9570527135
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","458","Malaysia","MYS",2017,"Gross Exports",13018.3206838611
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","462","Maldives","MDV",2017,"Gross Exports",246.9375765252
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","466","Mali","MLI",2017,"Gross Exports",46.63933410312
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","470","Malta","MLT",2017,"Gross Exports",73.46783965356
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","478","Mauritania","MRT",2017,"Gross Exports",664.76847004524
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","480","Mauritius","MUS",2017,"Gross Exports",81.94625470647
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","484","Mexico","MEX",2017,"Gross Exports",504.97522868628
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","490","Asia Othr.ns","OAS",2017,"Gross Exports",864.09212030559
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","496","Mongolia","MNG",2017,"Gross Exports",538.21411226352
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","504","Morocco","MAR",2017,"Gross Exports",31.79348135469
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","508","Mozambique","MOZ",2017,"Gross Exports",4160.04932611521
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","512","Oman","OMN",2017,"Gross Exports",41831.9324452517
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","516","Namibia","NAM",2017,"Gross Exports",191.49700809294
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","520","Nauru","NRU",2017,"Gross Exports",2121.31677572892
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","528","Netherlands","NLD",2017,"Gross Exports",13061.9258234843
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","531","","CUW",2017,"Gross Exports",2.84249657241
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","540","New Calednia","NCL",2017,"Gross Exports",7571.78133297201
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","548","Vanuatu","VUT",2017,"Gross Exports",1626.26383073484
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","554","New Zealand","NZL",2017,"Gross Exports",502344.563669199
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","558","Nicaragua","NIC",2017,"Gross Exports",2.68300391337
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","562","Niger","NER",2017,"Gross Exports",5.444220573
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","566","Nigeria","NGA",2017,"Gross Exports",5053.3792112727
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","570","Niue","NIU",2017,"Gross Exports",19.80239384475
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","574","Norfolk Is","NFK",2017,"Gross Exports",469.06867702827
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","579","Norway,Sb,JM","NOR",2017,"Gross Exports",232.38847213758
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","580","N.Mariana Is","MNP",2017,"Gross Exports",2.20299235299
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","586","Pakistan","PAK",2017,"Gross Exports",8879.54369114538
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","591","Panama","PAN",2017,"Gross Exports",522.23340790269
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","598","Papua N.Guin","PNG",2017,"Gross Exports",81853.2735534162
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","600","Paraguay","PRY",2017,"Gross Exports",96.67478833551
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","604","Peru","PER",2017,"Gross Exports",986.02962568308
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","608","Philippines","PHL",2017,"Gross Exports",4494.43872125028
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","616","Poland","POL",2017,"Gross Exports",2194.55534468511
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","620","Portugal","PRT",2017,"Gross Exports",60.53743239687
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","626","East Timor","TMP",2017,"Gross Exports",3810.07719147528
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","634","Qatar","QAT",2017,"Gross Exports",5368.55894249301
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","642","Romania","ROM",2017,"Gross Exports",20.77545242322
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","643","Russian Fed","RUS",2017,"Gross Exports",2399.82623082774
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","646","Rwanda","RWA",2017,"Gross Exports",2.913808194
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","670","St.Vincent,G","VCT",2017,"Gross Exports",3.5195735817
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","682","Saudi Arabia","SAU",2017,"Gross Exports",316007.542594642
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","686","Senegal","SEN",2017,"Gross Exports",473.46085948491
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","688","Yugoslavia","SER",2017,"Gross Exports",15.37647255639
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","690","Seychelles","SYC",2017,"Gross Exports",3.97428101829
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","694","Sierra Leone","SLE",2017,"Gross Exports",41.46272380899
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","699","India","IND",2017,"Gross Exports",3591.61748929665
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","702","Singapore","SGP",2017,"Gross Exports",15754.6327181404
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","704","Viet Nam","VNM",2017,"Gross Exports",3840.24430778274
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","705","Slovenia","SVN",2017,"Gross Exports",42.3959092227
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","706","Somalia","SOM",2017,"Gross Exports",46.3602219498
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","710","South Africa","ZAF",2017,"Gross Exports",17194.5523805359
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","716","Zimbabwe","ZWE",2017,"Gross Exports",407.44776805821
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","724","Spain","ESP",2017,"Gross Exports",2783.95433183439
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","729","Sudan","SUD",2017,"Gross Exports",278.3760333552
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","740","Suriname","SUR",2017,"Gross Exports",73.535317317
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","752","Sweden","SWE",2017,"Gross Exports",5445.15989274675
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","757","Switz.Liecht","CHE",2017,"Gross Exports",2340.88909256268
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","764","Thailand","THA",2017,"Gross Exports",22802.8272559827
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","768","Togo","TGO",2017,"Gross Exports",2.683770705
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","776","Tonga","TON",2017,"Gross Exports",201.8578965975
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","780","Trinidad Tbg","TTO",2017,"Gross Exports",222.63641618724
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","784","Untd Arab Em","ARE",2017,"Gross Exports",136172.038866444
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","792","Turkey","TUR",2017,"Gross Exports",730.75165659837
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","798","Tuvalu","TUV",2017,"Gross Exports",9.48291208821
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","800","Uganda","UGA",2017,"Gross Exports",46.84253388507
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","804","Ukraine","UKR",2017,"Gross Exports",85.19591763441
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","818","Egypt","EGY",2017,"Gross Exports",6071.63325520653
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","826","Untd.Kingdom","GBR",2017,"Gross Exports",37837.9295462381
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","834","Tanzania","TZA",2017,"Gross Exports",684.78479875476
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","842","USA,PR,USVI","USA",2017,"Gross Exports",223969.535577826
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","854","Burkina Faso","BFA",2017,"Gross Exports",143.50275317961
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","858","Uruguay","URY",2017,"Gross Exports",0.14185645155
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","862","Venezuela","VEN",2017,"Gross Exports",719.23828027392
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","876","Wallis Fut.I","WLF",2017,"Gross Exports",231.61247900802
"H4","036","AUS","Australia","87","VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF","882","Samoa","WSM",2017,"Gross Exports",566.24571388143
